Y_0,Y_1
2.810699999999999932e+01,3.297400000000000109e+00
3.228600000000000136e+01,3.746100000000000207e+00
3.676899999999999835e+01,4.792900000000000382e+00
4.170899999999999608e+01,5.754299999999999748e+00
4.691100000000000136e+01,6.816300000000000026e+00
5.146300000000000097e+01,7.955599999999999561e+00
5.577200000000000557e+01,9.056200000000000472e+00
5.838100000000000023e+01,9.983100000000000307e+00
6.047500000000000853e+01,1.080700000000000038e+01
5.631800000000001205e+01,1.108400000000000141e+01
5.407300000000000040e+01,1.085200000000000031e+01
5.170600000000000307e+01,1.019500000000000028e+01
4.802000000000000313e+01,9.326599999999999113e+00
4.527300000000000324e+01,8.843799999999999883e+00
4.264800000000000324e+01,8.399699999999999278e+00
4.090299999999999869e+01,7.202499999999999680e+00
3.914699999999999847e+01,6.005300000000000082e+00
3.568399999999999750e+01,5.155700000000000394e+00
3.229099999999999682e+01,4.769499999999999851e+00
2.991900000000000048e+01,4.769499999999999851e+00
2.773400000000000176e+01,4.866000000000000547e+00
2.797699999999999676e+01,4.885299999999999976e+00
2.439400000000000190e+01,4.248099999999999987e+00
2.100099999999999767e+01,3.697000000000000064e+00
1.763500000000000156e+01,2.933199999999999807e+00
1.442200000000000060e+01,2.367500000000000160e+00
1.244100000000000072e+01,1.834400000000000031e+00
9.163799999999998391e+00,1.177900000000000169e+00
7.282499999999998863e+00,1.081299999999999706e+00
6.114399999999999835e+00,7.590799999999995329e-01
6.190100000000001046e+00,7.144599999999998730e-01
5.704599999999999227e+00,6.565300000000000580e-01
4.852799999999998448e+00,5.599799999999999223e-01
5.094999999999998863e+00,7.917000000000000703e-01
5.375299999999999301e+00,1.003400000000000070e+00
6.068699999999999761e+00,1.119999999999999662e+00
7.282499999999998863e+00,1.351700000000000124e+00
8.667999999999999261e+00,1.344300000000000050e+00
1.001300000000000168e+01,1.583400000000000141e+00
1.165299999999999692e+01,1.908900000000000041e+00
1.310799999999999876e+01,2.452300000000000146e+00
1.511099999999999888e+01,2.587499999999999467e+00
1.675000000000000000e+01,2.626100000000000101e+00
1.916700000000000159e+01,2.780600000000000183e+00
2.000499999999999901e+01,3.041300000000000114e+00
2.139600000000000080e+01,3.374699999999999811e+00
2.105900000000000105e+01,2.799900000000000055e+00
2.184600000000000009e+01,2.780600000000000183e+00
2.369500000000000028e+01,2.838499999999999801e+00
2.698499999999999943e+01,3.276100000000000012e+00
3.109199999999999875e+01,4.055600000000000094e+00
3.586599999999999966e+01,4.788800000000000168e+00
4.090299999999999869e+01,5.619100000000000428e+00
4.603100000000000591e+01,6.527099999999999902e+00
5.091700000000000159e+01,7.801099999999999923e+00
5.492199999999999704e+01,8.785899999999999821e+00
5.862399999999999523e+01,9.770699999999999719e+00
5.995900000000000318e+01,1.050400000000000134e+01
6.117300000000000182e+01,1.100599999999999845e+01
5.686399999999999721e+01,1.054299999999999926e+01
5.395100000000000051e+01,9.616199999999999193e+00
4.897500000000000142e+01,9.036899999999999267e+00
4.526899999999999835e+01,8.419000000000000483e+00
4.254200000000000159e+01,7.936300000000000132e+00
4.096399999999999864e+01,7.434199999999999697e+00
3.875300000000000011e+01,6.835599999999999454e+00
3.617000000000000171e+01,6.101799999999999891e+00
3.368199999999999505e+01,5.290799999999999947e+00
3.192199999999999704e+01,4.923999999999999488e+00
2.893699999999999761e+01,4.397999999999999687e+00
2.651999999999999957e+01,4.170899999999999608e+00
2.494300000000000139e+01,4.074300000000000033e+00
2.257600000000000051e+01,3.649500000000000188e+00
1.931500000000000128e+01,3.442499999999999893e+00
1.735800000000000054e+01,2.992700000000000138e+00
1.531900000000000084e+01,2.493399999999999839e+00
1.389700000000000024e+01,1.988900000000000112e+00
1.165200000000000102e+01,1.428900000000000059e+00
9.889599999999997948e+00,1.274399999999999977e+00
8.533599999999999852e+00,8.919000000000001371e-01
7.950099999999999056e+00,7.917000000000000703e-01
7.585899999999998755e+00,7.530799999999997496e-01
7.306000000000000938e+00,7.241900000000001114e-01
7.001100000000000989e+00,9.075499999999996348e-01
7.474000000000000199e+00,1.083499999999999908e+00
8.010699999999999932e+00,1.370999999999999996e+00
9.467200000000001836e+00,1.409600000000000186e+00
1.069600000000000151e+01,1.548799999999999955e+00
1.195499999999999829e+01,1.911699999999999733e+00
1.333000000000000007e+01,2.081700000000000106e+00
1.434700000000000131e+01,2.606799999999999784e+00
1.614300000000000068e+01,2.761299999999999866e+00
1.784400000000000119e+01,2.900500000000000078e+00
1.966300000000000026e+01,3.089500000000000135e+00
2.125800000000000267e+01,3.256600000000000161e+00
2.274199999999999733e+01,3.604600000000000026e+00
2.063400000000000034e+01,3.031600000000000072e+00
2.020899999999999963e+01,3.205400000000000027e+00
2.245400000000000063e+01,3.321299999999999919e+00
2.559499999999999886e+01,3.779500000000000082e+00
2.982300000000000040e+01,4.566200000000000259e+00
3.489500000000000313e+01,5.310200000000000031e+00
4.169899999999999807e+01,6.217699999999999783e+00
4.753999999999999915e+01,6.797000000000000597e+00
5.268399999999999750e+01,7.839699999999999669e+00
5.735000000000000142e+01,8.940400000000000347e+00
6.044500000000000739e+01,9.886499999999999844e+00
6.256900000000000261e+01,1.071700000000000053e+01
6.178000000000000114e+01,1.073600000000000065e+01
6.002000000000001023e+01,1.033099999999999952e+01
5.783499999999999375e+01,9.983100000000000307e+00
5.237300000000000466e+01,9.133499999999999730e+00
4.845399999999999352e+01,8.669999999999999929e+00
4.509100000000000108e+01,7.665900000000000603e+00
4.130600000000000449e+01,7.183200000000000252e+00
1.280499999999999972e+01,2.278500000000000192e+00
1.444400000000000084e+01,2.220600000000000129e+00
1.614300000000000068e+01,2.529599999999999849e+00
1.766000000000000014e+01,2.896399999999999864e+00
1.902499999999999858e+01,3.320300000000000029e+00
2.051199999999999690e+01,3.321299999999999919e+00
1.887400000000000233e+01,3.108900000000000219e+00
1.935900000000000176e+01,3.282599999999999962e+00
2.186699999999999733e+01,3.575400000000000134e+00
2.474399999999999977e+01,4.111900000000000333e+00
2.919099999999999895e+01,4.788800000000000168e+00
3.380300000000000438e+01,5.715700000000000003e+00
3.944699999999999562e+01,6.603900000000000325e+00
4.454500000000000171e+01,7.665900000000000603e+00
4.915699999999999648e+01,8.399699999999999278e+00
5.340500000000000114e+01,9.345900000000000318e+00
5.601500000000000057e+01,1.027299999999999969e+01
5.704600000000000648e+01,1.025300000000000011e+01
5.637899999999999778e+01,1.021499999999999986e+01
5.445000000000000284e+01,9.596900000000001540e+00
5.170600000000000307e+01,9.017599999999999838e+00
4.905699999999999505e+01,8.631399999999999295e+00
4.557600000000000051e+01,8.727999999999999758e+00
4.163199999999999790e+01,8.612099999999999866e+00
3.753199999999999648e+01,7.704500000000000348e+00
3.440999999999999659e+01,6.546000000000000263e+00
3.101800000000000068e+01,5.889400000000000190e+00
2.919099999999999895e+01,5.580499999999999794e+00
2.797699999999999676e+01,5.155700000000000394e+00
2.810800000000000054e+01,5.009199999999999875e+00
2.639199999999999946e+01,4.672900000000000276e+00
2.403199999999999648e+01,3.803999999999999826e+00
2.057300000000000040e+01,3.359900000000000109e+00
1.802400000000000091e+01,2.799900000000000055e+00
1.519800000000000040e+01,2.265699999999999825e+00
1.241200000000000259e+01,1.950299999999999923e+00
1.043799999999999883e+01,1.197200000000000042e+00
8.010699999999999932e+00,1.004100000000000215e+00
6.857700000000001239e+00,7.144599999999998730e-01
5.922900000000002052e+00,6.511700000000004707e-01
5.279799999999998050e+00,5.020500000000001073e-01
4.737700000000000244e+00,5.986000000000002430e-01
4.855000000000000426e+00,8.303200000000003911e-01
6.008099999999998886e+00,4.827399999999997249e-01
6.114499999999999602e+00,1.148099999999999898e+00
7.343199999999999505e+00,9.461699999999999555e-01
7.889399999999998414e+00,1.158599999999999852e+00
9.600699999999999790e+00,1.737899999999999778e+00
1.098400000000000176e+01,2.066100000000000048e+00
1.239700000000000202e+01,2.387199999999999989e+00
1.445099999999999874e+01,2.170100000000000140e+00
1.559700000000000131e+01,2.626100000000000101e+00
1.790700000000000003e+01,2.681900000000000173e+00
1.942000000000000171e+01,2.954400000000000137e+00
2.064099999999999824e+01,3.355199999999999960e+00
2.221199999999999974e+01,3.398499999999999854e+00
2.069400000000000261e+01,3.552999999999999936e+00
2.208500000000000085e+01,3.489900000000000002e+00
2.500300000000000011e+01,3.939200000000000035e+00
2.924900000000000233e+01,4.455199999999999605e+00
3.434599999999999653e+01,5.232899999999999885e+00
3.919400000000000261e+01,6.217699999999999783e+00
4.472699999999999676e+01,6.893500000000000405e+00
4.887699999999999534e+01,7.974899999999999878e+00
5.146300000000000097e+01,8.689299999999999358e+00
5.619699999999999562e+01,9.558299999999999130e+00
5.674300000000000921e+01,1.021499999999999986e+01
5.910999999999999943e+01,1.023399999999999999e+01
5.643899999999999295e+01,1.004100000000000037e+01
5.662099999999999511e+01,9.230000000000000426e+00
5.328399999999999892e+01,8.669999999999999929e+00
4.854999999999999716e+01,8.322499999999999787e+00
4.381600000000000250e+01,8.148699999999999832e+00
3.993199999999999505e+01,7.994200000000000195e+00
3.574499999999999744e+01,7.337699999999999889e+00
3.204299999999999926e+01,6.603900000000000325e+00
2.973699999999999832e+01,5.464599999999999902e+00
2.761300000000000310e+01,5.078400000000000247e+00
2.773400000000000176e+01,4.692199999999999704e+00
2.547599999999999909e+01,4.192700000000000315e+00
2.463899999999999935e+01,4.113000000000000433e+00
2.212900000000000134e+01,3.630199999999999871e+00
1.948099999999999810e+01,3.340599999999999792e+00
1.711400000000000077e+01,2.645399999999999974e+00
1.552599999999999980e+01,2.149000000000000021e+00
1.326900000000000190e+01,1.510699999999999932e+00
1.207699999999999996e+01,9.847900000000002763e-01
1.007400000000000162e+01,1.081299999999999706e+00
9.224500000000002586e+00,6.951499999999999346e-01
8.825100000000002609e+00,9.976400000000000823e-01
7.464600000000000790e+00,6.565300000000000580e-01
6.736299999999999955e+00,8.882399999999992524e-01
7.582899999999998641e+00,1.004600000000000382e+00
8.040299999999998448e+00,1.119999999999999662e+00
8.985900000000000887e+00,1.470699999999999896e+00
1.007400000000000162e+01,1.525500000000000078e+00
1.117699999999999960e+01,1.602300000000000058e+00
1.261500000000000021e+01,1.835300000000000153e+00
1.348899999999999899e+01,2.297800000000000065e+00
1.478099999999999881e+01,2.619200000000000195e+00
1.647599999999999909e+01,2.731899999999999995e+00
1.814199999999999946e+01,2.961300000000000043e+00
1.951900000000000190e+01,3.136600000000000055e+00
2.113100000000000023e+01,3.398499999999999854e+00
2.105699999999999861e+01,3.362999999999999989e+00
2.036299999999999955e+01,3.311799999999999855e+00
1.990500000000000114e+01,3.437100000000000044e+00
2.257600000000000051e+01,3.842600000000000016e+00
2.694500000000000028e+01,4.518500000000000405e+00
3.201200000000000045e+01,5.116299999999999848e+00
3.773599999999999710e+01,6.037799999999999834e+00
4.429699999999999704e+01,6.719800000000000217e+00
4.976399999999999579e+01,7.453500000000000014e+00
5.443699999999999761e+01,8.554199999999999804e+00
5.848899999999999721e+01,9.522800000000000153e+00
6.175000000000000000e+01,1.046700000000000053e+01
6.238700000000000045e+01,1.064000000000000057e+01
6.178000000000000114e+01,1.044700000000000095e+01
5.795700000000000784e+01,9.963800000000000878e+00
5.419399999999999551e+01,9.423099999999999810e+00
4.945899999999999608e+01,8.998300000000000409e+00
4.600100000000000477e+01,8.264499999999999957e+00
4.217800000000000438e+01,7.627299999999999969e+00
4.047899999999999920e+01,6.951500000000000234e+00
3.162699999999999889e+01,5.960399999999999920e+00
2.773400000000000176e+01,5.561200000000000365e+00
2.567099999999999937e+01,4.576399999999999579e+00
2.524599999999999866e+01,4.035700000000000287e+00
2.633800000000000097e+01,3.591600000000000126e+00
2.600199999999999889e+01,3.398200000000000109e+00
2.418099999999999739e+01,3.533700000000000063e+00
2.215099999999999980e+01,3.089500000000000135e+00
2.008800000000000097e+01,2.993000000000000327e+00
1.875199999999999889e+01,2.413699999999999957e+00
1.519400000000000084e+01,2.105599999999999916e+00
1.335099999999999731e+01,1.699200000000000266e+00
1.153099999999999881e+01,1.139299999999999979e+00
1.003500000000000014e+01,1.038400000000000212e+00
8.981700000000000017e+00,5.020500000000001073e-01
8.770199999999999108e+00,7.599399999999993938e-01
7.125099999999999767e+00,5.213599999999996015e-01
6.857700000000001239e+00,8.882399999999992524e-01
7.045600000000000307e+00,1.109799999999999898e+00
8.556900000000002393e+00,1.351700000000000124e+00
9.667899999999999494e+00,1.464299999999999713e+00
1.134900000000000020e+01,1.467500000000000249e+00
1.195499999999999829e+01,1.641300000000000203e+00
1.279700000000000060e+01,2.081500000000000128e+00
1.401900000000000013e+01,2.394400000000000084e+00
1.568599999999999994e+01,2.823800000000000310e+00
1.780099999999999838e+01,2.857800000000000118e+00
1.899500000000000099e+01,3.147499999999999964e+00
1.986599999999999966e+01,3.332199999999999829e+00
2.208999999999999986e+01,3.591600000000000126e+00
2.111699999999999733e+01,3.692400000000000126e+00
1.923799999999999955e+01,3.359900000000000109e+00
1.832799999999999940e+01,3.610899999999999999e+00
2.092900000000000205e+01,3.958499999999999908e+00
2.566900000000000048e+01,4.499100000000000321e+00
3.123199999999999932e+01,5.276799999999999713e+00
3.816700000000000159e+01,6.063200000000000145e+00
4.521199999999999619e+01,7.260399999999999743e+00
5.103800000000000381e+01,8.109999999999999432e+00
5.680300000000000438e+01,9.326599999999999113e+00
6.098699999999999477e+01,1.015799999999999947e+01
6.408599999999999852e+01,1.085200000000000031e+01
6.451100000000000989e+01,1.135400000000000098e+01
6.335800000000000409e+01,1.089099999999999824e+01
5.910999999999999943e+01,1.060099999999999909e+01
5.449699999999999989e+01,9.643800000000000594e+00
4.915699999999999648e+01,8.998300000000000409e+00
4.460499999999999687e+01,8.090700000000000003e+00
4.187399999999999523e+01,7.221799999999999997e+00
3.416700000000000159e+01,6.294900000000000162e+00
3.031300000000000239e+01,5.147899999999999920e+00
2.634400000000000119e+01,4.750200000000000422e+00
2.482099999999999795e+01,3.572299999999999809e+00
2.488199999999999790e+01,3.340599999999999792e+00
2.713800000000000168e+01,3.471200000000000063e+00
2.513699999999999690e+01,3.014499999999999957e+00
2.386300000000000310e+01,3.128200000000000092e+00
2.111899999999999977e+01,2.722700000000000120e+00
1.923799999999999955e+01,2.722700000000000120e+00
1.596099999999999852e+01,2.201299999999999812e+00
1.353500000000000192e+01,2.043200000000000127e+00
1.162599999999999945e+01,1.776499999999999968e+00
1.062199999999999989e+01,1.004100000000000215e+00
8.907199999999999562e+00,1.070600000000000218e+00
8.132099999999997664e+00,6.179100000000006254e-01
7.641500000000000625e+00,7.856700000000000905e-01
7.332999999999998408e+00,7.530799999999997496e-01
6.675599999999999312e+00,8.303200000000003911e-01
7.464600000000000790e+00,1.177900000000000169e+00
8.496199999999998198e+00,1.370999999999999996e+00
9.889900000000000801e+00,1.492400000000000393e+00
1.335000000000000142e+01,1.478600000000000136e+00
1.287500000000000000e+01,1.911699999999999733e+00
1.365200000000000280e+01,2.297800000000000065e+00
1.492900000000000027e+01,2.664699999999999847e+00
1.662999999999999901e+01,3.036799999999999944e+00
2.148300000000000054e+01,2.973700000000000010e+00
2.063400000000000034e+01,3.243999999999999773e+00
2.309099999999999753e+01,3.598300000000000054e+00
